Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0732~Signal	241	31.380208333333332	4.7311173179364E-10	ABAT, HS6ST2, TMEM92, CRHBP, LIPH, IGLON5, THSD7A, TNS4, CHGB, CCBE1, TMEM52B, SOX11, CYP39A1, SFRP1, SLPI, PAPPA, FREM1, C5ORF46, KLK1, MTTP, IL20RB, UMOD, CD1D, LYPD6, PLA2G7, ADH6, ADAMTS16, C3, UGT8, NKAIN1, CYP2B6, C7, FLRT2, TERT, FLRT3, STC2, ST8SIA4, PROM1, PROM2, FAM78A, LRRN2, TNFSF15, GP2, NETO2, GDF6, CP, FXYD4, CILP, LYPD6B, HRG, TDGF1, SCN2B, PTPRO, LPCAT1, HEPACAM2, GRIK3, ADM, PTH1R, CTSV, PCSK6, CHRDL1, SERPINA4, SERPINA5, ESM1, SLC22A15, CHL1, C1QTNF7, CRTAC1, DNER, SOSTDC1, RNF150, MUC15, FGFBP1, EDN1, CLUL1, NOG, F3, SORCS2, F5, RGMA, BACE2, KIT, GAS1, ANGPTL2, MYZAP, ANGPTL4, ANGPTL1, MCCD1, VWCE, HSD17B6, PTGS2, CST6, EPCAM, GPC3, SUSD4, GPC5, SUSD5, GC, GABRD, RHBG, GABRA2, RIC3, CGREF1, CA10, ODAM, CCL20, ATRNL1, GCGR, F11, SUSD1, PKDREJ, PRSS35, VEGFA, TMEM155, KITLG, XK, WT1, C16ORF89, LGR6, RAMP1, CCL28, SEMA5B, OLFML2A, CNDP1, SLC8A1, LOXL2, CTGF, LAMP5, CDH6, FGF7, CDH4, EFEMP1, CDH3, CDH1, FAM3B, SVEP1, ENPP6, IL13RA2, PDGFRA, SPINK1, KIRREL2, SEMA6A, CD300A, TMEM178A, SEMA6D, IGFBP3, SHISA3, SHISA2, NPNT, PRLR, PGF, EMCN, LOX, COL4A4, COL4A6, COL4A5, DPEP1, ERP27, IGFALS, PLA2R1, LPA, TRABD2B, C21ORF62, CHODL, CALCA, PROZ, TACSTD2, DPT, FBLN1, VTCN1, KNG1, FBLN5, CPAMD8, LY86, INHBB, LRP1B, CXCL12, OGN, CNTN1, SPINK13, CSPG4, BMPR1B, MOXD1, TNFAIP6, COL14A1, HAPLN1, ADGRE1, CA9, SOST, VWF, RNASET2, MMP9, DCN, GREM2, ADGRF1, C14ORF37, DNASE1, SOWAHA, CDH19, SLC24A3, LAMA2, NDUFB5, LAMA4, TYRP1, ITLN1, PLG, NDNF, NTN1, THSD4, TSPAN32, MUC1, CLMP, ERBB4, OXCT1, PRRG2, SPOCK1, SLIT2, MEST, SLC25A25, ERVMER34-1, PCDH9, LGI4, EGF, LUM, LGI2, MUC5B, APLN, NELL1, MFAP4, FAM167A, FRAS1, GLRB, NPHS1, NPHS2, XPNPEP2, APOC1, FOLR3, CPVL, PFKP	573	4357	14500	1.399725462346003	1.3247129504456723E-8	1.324712849022192E-8	1.230090502663464E-8
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	209	27.213541666666668	3.7081827760015945E-9	MRGPRF, AQP7, SLC4A1, AQP5, AQP2, ENO2, ZDHHC2, GJA3, LIPH, THSD7A, PAQR9, ENTPD3, SLC34A1, COL23A1, SLC51B, PHKA2, ALPK2, CFTR, PTGFR, CLCNKB, LPAR1, UMOD, CD1D, LYPD6, GJC1, NKAIN1, EPB41L5, C7, FLRT2, FLRT3, PRKAR2B, PIP5K1B, ATP6V0A4, PROM1, TRPM6, SCN3A, TRPM3, GPM6B, PROM2, SLC19A2, GP2, ABCA8, GNG13, AIF1L, EHD2, OCLN, LYPD6B, XKR4, SLC22A7, TDGF1, MRAP2, CLIC6, DIRAS3, CLIC5, DIRAS2, LPCAT1, GRIK3, PTH1R, FMN2, CHL1, DNER, MUC15, CD36, CCR3, RALGPS1, FGFBP1, MME, ANO4, ANO5, SORCS2, RGMA, APBB1IP, BACE2, CLDN10, CLDN14, KIT, CLDN19, GAS1, MYZAP, PTGER4, PLPPR1, PTGER1, PTGER3, TMPRSS4, CXCR4, TMPRSS2, KCNA5, APOLD1, EPCAM, GPC3, GPC5, GABRD, RHBG, GABRA2, LIMS3, GCGR, MPP7, KITLG, STAC2, RIMBP2, LGR6, SCARB1, DGKD, ATP12A, SLC8A1, LAMP5, CDH6, CDH4, CDH3, IYD, CDH1, CHP2, SLC16A7, ENPP3, ENPP6, SLC16A3, LZTS1, SLC16A5, PDGFRA, KIRREL2, SEMA6A, SCARA5, CD300A, SLC30A2, SEMA6D, NPY1R, SCNN1G, EMCN, SCNN1B, SCNN1A, TBC1D24, DPEP1, ADTRP, RHCG, PLA2R1, TRABD2B, PXK, KCNE1, SUCNR1, SLC1A3, VTCN1, RTN4, DPP6, CPAMD8, SLC38A4, SLC14A1, ARHGEF39, SLC52A3, SLC4A11, DLG2, TRPV6, CNTN1, CSPG4, SLC26A4, BMPR1B, HTR2B, ADGRE1, CA2, PSD3, BDKRB2, PGM5, CA9, NOS1, QRFPR, ABCC3, SLC13A1, SLC13A3, NPY5R, SHROOM3, ARL4D, ADGRF1, TDGF1P3, ATP6V1B1, CDH19, SLC47A2, SLC24A3, ITLN1, SLC5A11, ATP1A4, ATP1A3, ATP1A2, ABHD17C, TSPAN33, MUC1, CLMP, RAB25, MARVELD2, ERBB4, PRRG2, BSND, MAL2, KCNJ1, SLC12A3, MCOLN3, ERVMER34-1, KCNJ10, TMEM30B, PCDH9, KCNJ12, SLC12A1, ENOX1, DES, FRAS1, GLRB, NPHS1, NPHS2, XPNPEP2	656	3904	17662	1.441360174680128	1.668682105826491E-7	8.343411246003588E-8	7.601774690803269E-8
UP_SEQ_FEATURE	TOPO_DOM:Cytoplasmic	200	26.041666666666668	6.745829070756235E-9	MRGPRF, AQP7, SLC4A1, AQP5, AQP2, ZDHHC2, HS6ST2, TMEM92, HS6ST3, GJA3, CREB3L3, THSD7A, PAQR9, ST6GAL1, ENTPD3, KCNK10, SLC34A1, KCNK13, COL23A1, ACSL6, SLC51B, ASPHD1, CFTR, PTGFR, CLCNKB, LPAR1, IL20RB, CLCNKA, CD1D, GJC1, NKAIN1, FLRT2, TSPAN8, FLRT3, KCNMB2, ST8SIA4, HMOX1, TSPAN2, ATP6V0A4, PROM1, TRPM6, SCN3A, TRPM3, PROM2, SLC19A2, LRRN2, TNFSF15, NETO2, OCLN, FXYD4, TMCC1, SCN2B, PTPRO, LPCAT1, HEPACAM2, GRIK3, PTH1R, CHL1, DNER, RNF150, MUC15, CD36, CCR3, MME, ANO4, ANO5, F3, SORCS2, TMC4, BACE2, CLDN10, CLDN14, KIT, CLDN19, PTGER4, PTGER1, PTGER3, TMPRSS4, CXCR4, TMPRSS2, KCNA5, ZDHHC22, ERMP1, EPCAM, SUSD4, SUSD5, GABRD, RHBG, GABRA2, RIC3, GOLM1, ATRNL1, CD70, GCGR, SCD5, SUSD1, PKDREJ, KITLG, XK, LGR6, RAMP1, SEMA5B, SCARB1, ATP12A, SLC8A1, LAMP5, CDH6, CDH4, CDH3, CDH1, SLC16A7, ENPP3, IL13RA2, SLC16A3, SLC16A5, PDGFRA, KIRREL2, SEMA6A, SCARA5, CD300A, SLC30A2, TMEM178A, SEMA6D, NPY1R, SHISA3, SHISA2, PRLR, SCNN1G, EMCN, SCNN1B, SCNN1A, MAL, ADTRP, RHCG, PLA2R1, TRABD2B, CHODL, KCNE1, SUCNR1, TACSTD2, SLC1A3, VTCN1, RTN4, FUT3, DPP6, SLC38A4, SLC52A3, SLC4A11, LRP1B, TRPV6, UST, CSPG4, SLC26A4, BMPR1B, HTR2B, ADGRE1, BDKRB2, MAN1A1, CA9, QRFPR, ABCC3, SLC13A3, NPY5R, ADGRF1, C14ORF37, CDH19, SLC47A2, SLC24A3, TYRP1, SLC5A11, ATP1A4, ATP1A3, ATP1A2, TSPAN33, MUC1, CLMP, MARVELD2, ERBB4, PRRG2, BSND, MAN1C1, MAL2, KCNJ1, SLC12A3, MCOLN3, ERVMER34-1, KCNJ10, TMEM30B, GALNT3, PCDH9, KCNJ12, EGF, KCNJ13, SLC12A1, SLC4A9, FRAS1, GLRB, NPHS1, NPHS2, SCD	735	3826	20516	1.45911788656916	1.954922175995133E-5	9.774706323525785E-6	9.744350092707381E-6
UP_SEQ_FEATURE	TOPO_DOM:Extracellular	161	20.963541666666664	1.4878681642944618E-8	SEMA5B, SCARB1, MRGPRF, AQP7, SLC4A1, AQP5, AQP2, SLC8A1, TMEM92, LAMP5, CDH6, CDH4, CDH3, GJA3, CDH1, SLC16A7, THSD7A, ENPP3, IL13RA2, SLC16A3, SLC16A5, PAQR9, PDGFRA, KIRREL2, SEMA6A, SCARA5, ENTPD3, CD300A, TMEM178A, SEMA6D, SLC34A1, COL23A1, NPY1R, SHISA2, SLC51B, PRLR, SCNN1G, EMCN, SCNN1B, SCNN1A, MAL, ADTRP, RHCG, PLA2R1, TRABD2B, CFTR, CHODL, PTGFR, SUCNR1, LPAR1, TACSTD2, IL20RB, SLC1A3, VTCN1, CD1D, GJC1, NKAIN1, DPP6, TSPAN8, FLRT2, FLRT3, KCNMB2, TSPAN2, PROM1, TRPM6, SCN3A, TRPM3, SLC38A4, SLC19A2, PROM2, LRRN2, TNFSF15, SLC52A3, SLC4A11, NETO2, LRP1B, OCLN, FXYD4, TRPV6, CSPG4, SLC26A4, BMPR1B, SCN2B, PTPRO, HTR2B, GRIK3, PTH1R, ADGRE1, CHL1, DNER, BDKRB2, CA9, MUC15, RNF150, CD36, QRFPR, CCR3, ABCC3, SLC13A3, NPY5R, MME, ANO4, ANO5, TMC4, F3, SORCS2, CLDN10, BACE2, ADGRF1, CLDN14, KIT, CLDN19, C14ORF37, CDH19, PTGER4, SLC47A2, SLC24A3, PTGER1, TMPRSS4, PTGER3, SLC5A11, ATP1A4, CXCR4, TMPRSS2, ATP1A3, KCNA5, ATP1A2, TSPAN33, MUC1, CLMP, MARVELD2, ERBB4, EPCAM, PRRG2, SUSD4, BSND, SUSD5, GABRD, RHBG, KCNJ1, GABRA2, MCOLN3, ERVMER34-1, KCNJ10, PCDH9, EGF, ATRNL1, KCNJ12, CD70, GCGR, KCNJ13, SUSD1, PKDREJ, KITLG, SLC4A9, FRAS1, XK, NPHS1, GLRB, LGR6, RAMP1	735	2931	20516	1.5332585985605434	4.311749007013255E-5	1.4372806467084501E-5	1.4328170422155667E-5
INTERPRO	IPR009030:Insulin-like growth factor binding protein, N-terminal	22	2.864583333333333	2.8475412845439838E-8	LAMA2, EGF, LAMA4, IGFBP3, SUSD1, UMOD, FBLN1, VWCE, PCSK6, NPNT, LRP1B, FBLN5, CTGF, ADGRE1, NELL1, ESM1, FRAS1, EFEMP1, CRTAC1, ERBB4, DNER, SVEP1	693	139	19139	4.371131666095694	3.3401101867225336E-5	3.340165926770093E-5	3.328775761631917E-5
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	60	7.8125	4.001630886300703E-8	DOC2A, TNFAIP6, LPCAT1, SLC8A1, LOXL2, ADGRE1, CDH6, SCGN, CDH4, CALB1, EFEMP1, CDH3, CRTAC1, CDH1, DNER, CHP2, EFHD1, MAN1A1, SVEP1, ENPP3, ANXA9, CCBE1, S100A2, ANXA3, TNNC1, PLA2G4A, NPNT, RUNX1, PCP4, MYL3, MCTP2, PVALB, CDH19, CAPSL, PROZ, ITLN1, FBLN1, UMOD, VWCE, NOL3, FBLN5, BCL2L10, PRRG2, MAN1C1, SPOCK1, SLIT2, SLC25A25, CGREF1, GALNT3, PCDH9, EGF, SUSD1, PKDREJ, LRP1B, AIF1L, PDP1, NELL1, EHD2, PLCD4	700	751	18913	2.158607570857904	3.805478634955062E-5	3.805550972871968E-5	3.7895444493267655E-5
GOTERM_CC_DIRECT	GO:0005615~extracellular space	113	14.713541666666666	4.43793582270878E-8	OLFML2A, FGF1, ENO2, ACTG2, LOXL2, CTGF, CRHBP, FGF7, EFEMP1, FGF9, LIPH, FAM3B, SVEP1, IL13RA2, CHGB, CCBE1, SEMA6A, SEMA6D, IGFBP3, COL23A1, PGF, SFRP1, LOX, SLPI, COL4A4, PAPPA, COL4A6, COL4A5, DPEP1, IGFALS, LPA, CALCA, PROZ, TACSTD2, DPT, FBLN1, UMOD, CD1D, FBLN5, KNG1, C3, C7, FLRT2, FLRT3, STC2, CPAMD8, HMOX1, PROM1, LRRN2, TNFSF15, LY86, GP2, INHBB, GDF6, CP, CILP, OGN, TDGF1, MOXD1, TNFAIP6, COL14A1, HILPDA, ADM, CTSV, PCSK6, SERPINA4, SERPINA5, SOSTDC1, SOST, CD36, ANXA9, EDN1, CLUL1, FGFBP1, VWF, RNASET2, NOG, SORD, F3, MMP9, DCN, F5, GREM2, KIT, ANGPTL2, ANGPTL4, ANGPTL1, TMPRSS4, ITLN1, NDNF, PLG, MUC1, PRRG2, SPOCK1, GPC5, SLIT2, GC, GOLM1, LGI4, EGF, ODAM, CD70, CCL20, LUM, F11, MUC5B, ENOX1, APLN, VEGFA, MFAP4, KITLG, CCL28	713	1946	20587	1.6766373717295449	2.1568135962546364E-5	3.0811954426235243E-6	2.9734170012148824E-6
GOTERM_BP_DIRECT	GO:0006883~cellular sodium ion homeostasis	10	1.3020833333333335	5.909985715266952E-8	SCNN1G, SCNN1B, SCNN1A, ATP1A4, SLC1A3, ATP1A3, UMOD, ATP1A2, ATP12A, SLC8A1	676	24	19357	11.931089743589743	1.9453781045153384E-4	1.9455672974658805E-4	1.92961033603466E-4
GOTERM_CC_DIRECT	GO:0016021~integral component of membrane	250	32.55208333333333	8.990685992883378E-8	MRGPRF, AQP7, SLC4A1, AQP5, ABCA12, AQP2, ZDHHC2, HS6ST2, TMEM92, HS6ST3, GJA3, CREB3L3, SMCO3, CYP1B1, THSD7A, PAQR9, ST6GAL1, TMEM52B, ENTPD3, KCNK10, SLC34A1, COL23A1, ACSL6, SLC51B, RUNX1, CYP39A1, PLPP4, ASPHD1, PAPPA, FREM1, CFTR, PFN2, CDS1, CFAP61, PTGFR, CLCNKB, LPAR1, IL20RB, UMOD, CD1D, GJC1, UGT8, NKAIN1, KCNMB2, ST8SIA4, HMOX1, TSPAN2, ATP6V0A4, PROM1, TRPM6, SCN3A, TRPM3, GPM6B, PROM2, SLC19A2, SDR42E1, TMEM74B, LRRN2, TNFSF15, ABCA6, TMEM50B, GP2, ABCA8, NETO2, FA2H, OCLN, TMCC2, TMCC1, XKR4, SLC22A7, TDGF1, MRAP2, PTPRO, HILPDA, LPCAT1, HEPACAM2, GRIK3, PTH1R, SLC22A15, CHL1, DNER, RNF150, MUC15, CD36, CCR3, PACRG, MME, ANO4, ANO5, F3, SORCS2, TMC4, BACE2, CLDN10, CLDN14, KIT, CLDN19, GAS1, PTGER4, PLPPR1, PTGER1, FAXC, PTGER3, TMPRSS4, NDUFA4L2, CXCR4, TMPRSS2, KCNA5, ZDHHC22, APOLD1, MFSD4A, ERMP1, EPCAM, SUSD4, SC5D, GPC5, GPAT3, SUSD5, GABRD, RHBG, GABRA2, RIC3, GOLM1, DMRT2, ATRNL1, CD70, GCGR, SCD5, SUSD1, TMEM61, PKDREJ, FMO5, TMEM155, KITLG, XK, RAMP1, SEMA5B, SCARB1, ATP12A, SLC8A1, LAMP5, CDH6, CDH4, CDH3, IYD, CDH1, SLC16A7, ENPP3, IL13RA2, SLC16A3, SLC16A5, KIRREL2, SEMA6A, CD300A, SLC30A2, TMEM178A, SEMA6D, DIO1, NPY1R, SHISA3, SHISA2, PRLR, EMCN, SCNN1B, SCNN1A, CLIP4, MAL, ADTRP, PLA2R1, CHODL, KCNE1, SUCNR1, TACSTD2, SLC1A3, VTCN1, HIGD1A, RTN4, FUT3, DPP6, BCL2L10, SLC38A4, SLC14A1, MFSD6L, ARHGEF39, SLC4A11, LRP1B, TRPV6, TMEM116, UST, CSPG4, SLC26A4, BMPR1B, TMEM45B, MOXD1, HTR2B, ADGRE1, BDKRB2, C3ORF52, MAN1A1, CA9, QRFPR, ABCC3, SLC13A1, SLC13A3, ADGRF1, C14ORF37, NAT8L, SLC25A5, MCTP2, SMIM22, CDH19, SLC47A2, DAPL1, NDUFB5, TYRP1, SLC5A11, ATP1A4, ATP1A3, ATP1A2, HSD17B12, JAKMIP3, TSPAN32, MUC1, CLMP, MARVELD2, ERBB4, PRRG2, MAL2, MEST, KCNJ1, SLC25A25, SPAG9, SLC12A3, MCOLN3, ERVMER34-1, KCNJ10, TMEM30B, GALNT3, PCDH9, KCNJ12, EGF, KCNJ13, SLC12A1, CYP4B1, SVOPL, SLC4A9, FRAS1, NPHS2, SCD	713	5395	20587	1.3379876177490195	4.369378130220092E-5	5.4618417406766524E-6	5.27078966332788E-6
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	31	4.036458333333334	1.211753446547072E-7	LAD1, LAMA2, COL14A1, LAMA4, DPT, FBLN1, THSD4, FBLN5, HAPLN1, CTGF, LOXL2, ADAMTS16, EFEMP1, FLRT2, CHL1, CRTAC1, SPOCK1, SOST, VWF, LUM, NPNT, MMP9, DCN, MFAP4, CILP, COL4A4, OGN, COL4A6, COL4A5, ANGPTL4, FREM1	656	274	17662	3.046121150080114	5.452875972533633E-6	1.817630169820608E-6	1.6560630436143318E-6
GOTERM_MF_DIRECT	GO:0008201~heparin binding	24	3.125	1.3342326237899702E-7	FGFBP1, COL23A1, F11, NDNF, NAV2, HSD17B12, FGF1, PCSK6, PGF, KNG1, SERPINA5, CTGF, VEGFA, GREM2, NELL1, FGF7, SFRP1, FGF9, LIPH, SLIT2, SOST, HRG, LPA, LGR6	700	175	18913	3.7054040816326532	1.26877481309573E-4	6.344276126121308E-5	6.317591473645508E-5
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	369	48.046875	3.116808078841821E-7	SCOC, MRGPRF, AQP7, SLC4A1, AQP5, ABCA12, AQP2, ENO2, ZDHHC2, HS6ST2, TMEM92, HS6ST3, GJA3, CREB3L3, LIPH, SMCO3, CYP1B1, THSD7A, PAQR9, GABARAPL1, ST6GAL1, TMEM52B, ENTPD3, KCNK10, SLC34A1, KCNK13, COL23A1, ACSL6, SLC51B, PHKA2, RUNX1, CYP39A1, PLPP4, ASPHD1, PAPPA, ALPK2, HPD, CFTR, PFN2, CDS1, CFAP61, PTGFR, CLCNKB, LPAR1, IL20RB, CLCNKA, UMOD, CD1D, LYPD6, GJC1, UGT8, NKAIN1, EPB41L5, LDHB, CYP2B6, AP5M1, C7, FLRT2, TSPAN8, FLRT3, PRKAR2B, KCNMB2, ST8SIA4, HMOX1, PIP5K1B, TSPAN2, ATP6V0A4, PROM1, TRPM6, SCN3A, TRPM3, GPM6B, PROM2, SLC19A2, SDR42E1, TMEM74B, LRRN2, TNFSF15, ABCA6, TMEM50B, GP2, ABCA8, NETO2, GNG13, AIF1L, EHD2, FA2H, OCLN, FXYD4, LYPD6B, TMCC2, TMCC1, XKR4, SLC22A7, TDGF1, MRAP2, SCN2B, CLIC6, DIRAS3, CLIC5, DOC2A, PTPRO, HILPDA, DIRAS2, LPCAT1, HEPACAM2, GRIK3, PTH1R, FMN2, PCSK6, UCHL1, SLC22A15, CHL1, DNER, RNF150, MUC15, CD36, CCR3, RALGPS1, FGFBP1, PACRG, MME, ANO4, ANO5, F3, SORCS2, TMC4, RGMA, APBB1IP, BACE2, CLDN10, CLDN14, KIT, CLDN19, GAS1, PLIN2, MYZAP, PTGER4, PLPPR1, PTGER1, FAXC, PTGER3, TMPRSS4, NDUFA4L2, CXCR4, TMPRSS2, KCNA5, HSD17B6, ZDHHC22, PTGS2, NOL3, APOLD1, MFSD4A, ERMP1, EPCAM, GPC3, SUSD4, SC5D, GPC5, GPAT3, SUSD5, BID, GABRD, RHBG, GABRA2, RIC3, LIMS3, GOLM1, DMRT2, ATRNL1, CD70, GCGR, CKMT1A, SCD5, SUSD1, TMEM61, PKDREJ, GRHL2, FMO5, MPP7, TMEM155, KITLG, XK, FABP6, STAC2, RIMBP2, LGR6, RAMP1, PLCD4, SEMA5B, SCARB1, DGKD, ATP12A, SLC8A1, LAMP5, CDH6, RGS5, SCGN, CDH4, RAB42, CDH3, CCND1, GRB14, IYD, CDH1, CHP2, SLC16A7, SVEP1, ENPP3, ENPP6, IL13RA2, SLC16A3, LZTS1, SH3GL2, SLC16A5, PDGFRA, KIRREL2, SEMA6A, SCARA5, CD300A, SLC30A2, TMEM178A, SEMA6D, DIO1, NPY1R, SHISA3, SHISA2, PRLR, SCNN1G, EMCN, SCNN1B, SCNN1A, CLIP4, TBC1D24, MAL, DPEP1, PGR, ADTRP, RHCG, PLA2R1, TRABD2B, CHODL, GNAZ, PXK, KCNE1, SUCNR1, FECH, KLHL14, TACSTD2, SLC1A3, VTCN1, HIGD1A, RTN4, FUT3, DPP6, BCL2L10, CPAMD8, FAM83B, SLC38A4, CYP2J2, SLC14A1, MFSD6L, ARHGEF39, SLC52A3, SLC4A11, LRP1B, BSPRY, DLG2, TRPV6, TMEM116, UST, CNTN1, MYCBPAP, CSPG4, SLC26A4, BMPR1B, TMEM45B, MOXD1, HTR2B, HK2, ADGRE1, CYP26B1, CA2, PSD3, BDKRB2, C3ORF52, EFHD1, MAN1A1, PGM5, CA9, NOS1, QRFPR, ABCC3, SLC13A1, SLC13A3, NPY5R, SORD, PLA2G4A, SHROOM3, KSR2, ARL4D, ADGRF1, C14ORF37, TDGF1P3, NAT8L, SLC25A5, MCTP2, DTL, SMIM22, ATP6V1B1, CDH19, SLC47A2, SLC24A3, DAPL1, NDUFB5, TYRP1, ITLN1, SLC5A11, ATP1A4, ATP1A3, ATP1A2, ABHD17C, HSD17B12, JAKMIP1, FAM169A, TSPAN33, JAKMIP3, TSPAN32, CKMT2, MUC1, CLMP, RAB25, MARVELD2, ERBB4, PRRG2, BSND, MAN1C1, MAL2, MEST, KCNJ1, SLC25A25, SPAG9, SLC12A3, MCOLN3, ERVMER34-1, KCNJ10, TMEM30B, GALNT3, PCDH9, KCNJ12, EGF, KCNJ13, SPAG4, SLC12A1, CYP4B1, ENOX1, SVOPL, SLC4A9, DES, FRAS1, GLRB, NPHS1, NPHS2, SCD, XPNPEP2	656	8224	17662	1.2080344114785992	1.4025540179263274E-5	3.5064090886970483E-6	3.1947282808128664E-6
UP_KW_PTM	KW-1015~Disulfide bond	203	26.432291666666668	3.5931311693156015E-7	ABAT, CRHBP, GJA3, LIPH, IGLON5, THSD7A, CHGB, CCBE1, ST6GAL1, ENTPD3, SLC34A1, SFRP1, SLPI, PAPPA, ALPK2, FREM1, PTGFR, KLK1, MTTP, LPAR1, IL20RB, UMOD, CD1D, LYPD6, KALRN, ADAMTS16, C3, C7, FLRT2, FLRT3, STC2, ST8SIA4, SCN3A, LRRN2, TNFSF15, GP2, NETO2, GDF6, CP, OCLN, CILP, LYPD6B, HRG, TDGF1, SCN2B, HEPACAM2, GRIK3, ADM, PTH1R, CTSV, ESM1, CHL1, CRTAC1, DNER, SOSTDC1, CD36, CCR3, FGFBP1, EDN1, CLUL1, MME, NOG, F3, SORCS2, F5, RGMA, BACE2, KIT, CLDN19, ANGPTL2, ANGPTL4, CRYAA, ANGPTL1, PTGER4, PTGER1, TMPRSS4, CXCR4, TMPRSS2, VWCE, PTGS2, CST6, ERMP1, EPCAM, GPC3, SUSD4, SUSD5, GC, GABRD, GABRA2, CCL20, ATRNL1, CD70, GCGR, F11, SUSD1, PRSS35, VEGFA, KITLG, XK, LGR6, RAMP1, CCL28, SEMA5B, SCARB1, OLFML2A, LOXL2, CTGF, EFEMP1, CDH1, FAM3B, SVEP1, ENPP3, ENPP6, IL13RA2, PDGFRA, SPINK1, KIRREL2, SEMA6A, SCARA5, CD300A, SEMA6D, IGFBP3, NPY1R, NPNT, PRLR, PGF, LOX, COL4A4, COL4A6, COL4A5, DPEP1, PLA2R1, LPA, CHODL, CALCA, SUCNR1, PROZ, TACSTD2, DPT, FBLN1, VTCN1, KNG1, FBLN5, DPP6, CPAMD8, SLC38A4, SLC52A3, LY86, INHBB, LRP1B, CXCL12, OGN, CNTN1, SPINK13, CSPG4, BMPR1B, MOXD1, TNFAIP6, COL14A1, HTR2B, HAPLN1, LMNB1, ADGRE1, BDKRB2, SPEG, MAN1A1, CA9, UPP2, SOST, NPY5R, VWF, RNASET2, MMP9, DCN, GREM2, DNASE1, TDGF1P3, LAMA2, LAMA4, TYRP1, ITLN1, PLG, NTN1, TSPAN33, MUC1, CLMP, ERBB4, PRRG2, MAN1C1, SPOCK1, SLIT2, MCOLN3, GALNT3, KCNJ12, EGF, LUM, MUC5B, NELL1, SLC4A9, GLRB, NPHS1, FOLR3	554	3808	14104	1.3571618177957103	1.0779337346944473E-5	5.569353312439182E-6	4.850727078576062E-6
GOTERM_BP_DIRECT	GO:0055075~potassium ion homeostasis	9	1.171875	4.34846103479478E-7	TFAP2B, SLC12A3, KCNJ10, SCNN1B, SLC12A1, UMOD, KLHL3, KCNA5, ATP6V1B1	676	22	19357	11.71416083916084	0.0014304895568587606	6.955489596678024E-4	6.898442750046704E-4
GOTERM_BP_DIRECT	GO:0007588~excretion	10	1.3020833333333335	7.319355260379736E-7	SCNN1G, NPHS1, NPHS2, SCNN1B, CLCNKB, CLCNKA, HMOX1, ATP6V0A4, KCNJ1, ATP6V1B1	676	31	19357	9.23697270471464	0.002406632040060197	6.955489596678024E-4	6.898442750046704E-4
GOTERM_BP_DIRECT	GO:0009410~response to xenobiotic stimulus	27	3.515625	8.451384686121536E-7	HDAC4, NNMT, GATA6, HTR2B, SLC1A3, UMOD, ABAT, ENO2, PTGS2, SLC8A1, CDH3, CCND1, OXCT1, CDH1, HMOX1, CA9, HADH, VAV3, TFAP2B, SLC34A1, PAX4, SORD, PGF, SFRP1, LOX, SCNN1B, PLIN2	676	252	19357	3.067994505494506	0.0027783302911880137	6.955489596678024E-4	6.898442750046704E-4
GOTERM_MF_DIRECT	GO:0005201~extracellular matrix structural constituent	20	2.604166666666667	8.881007555064654E-7	LAMA2, VWF, COL14A1, LUM, LAMA4, COL23A1, GP2, DPT, UMOD, FBLN1, MUC5B, NPNT, THSD4, MFAP4, FRAS1, EFEMP1, CILP, COL4A4, COL4A6, COL4A5	700	139	18913	3.887564234326824	8.442276326695586E-4	2.815279394955495E-4	2.8034380515487426E-4
UP_KW_BIOLOGICAL_PROCESS	KW-0739~Sodium transport	18	2.34375	1.1898240678062557E-6	SLC13A1, SLC12A3, SLC13A3, SLC24A3, SLC34A1, SLC12A1, ATP1A4, SLC5A11, ATP1A3, ATP1A2, ATP12A, SLC8A1, SCNN1G, SCNN1B, SCNN1A, SCN3A, SLC38A4, SCN2B	400	121	11248	4.183140495867769	1.4157912503409698E-4	7.079453203447221E-5	6.544032372934407E-5
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	27	3.515625	1.2393341671202654E-6	COL14A1, CXCR4, NDNF, FBLN1, HSD17B12, FGF1, OLFML2A, FBLN5, HAPLN1, CTGF, ADAMTS16, EFEMP1, FLRT2, FLRT3, CCBE1, VWF, LRRN2, LUM, COL23A1, MUC5B, VEGFA, LOX, COL4A4, OGN, COL4A6, COL4A5, IGFALS	713	259	20587	3.010007202153065	6.021354220938635E-4	6.692404502449433E-5	6.45830804866005E-5
